ID_Pago;Fecha_Pago;ID_Contrato;Importe_Pagado;Estado_Pago;Dias_Retraso;Metodo_Pago;version_sistema;usuario_carga
PG01580;2023-08-05;CT0105;890;Pagado;0;Transf.;v3.2.1;sistema_auto
PG01581;2023-09-05;CT0105;890;OK;0;TRANSF;v3.2.1;admin
PG01582;2023-10-05;CT0105;890;PAG;999;Transferencia;v3.2.0;sistema_auto
PG01583;2023-11-05;CT-0105;890;pagado;0;Cash;v3.2.0;admin
PG01584;2023-12-05;CT0105;890;P;0;Bizum;v3.2.1;mlopez
PG01585;2024-01-05;CT0105;890;Pagado;0;TRANSFERENCIA;v3.2.1;admin
PG01586;2024-02-05;CT0105;890;Pdo.;0;Transf;v3.2.0;sistema_auto
PG01587;2024-03-05;CT0105;890;pagado;0;DOMICILIACION;v3.1.8;sistema_auto
PG01588;2024-04-05;CT0105;0;Moroso;70;TRF;v3.1.8;admin
PG01589;2024-05-05;0105;890;Cobrado;0;TRANSFERENCIA;v3.2.0;sistema_auto
PG01590;2024-06-05;CT0105;890;Pdo.;N/D;DOM;v3.1.8;admin
PG01591;2024-07-05;CT0105;890;Pagado;0;DOMICILIACION;v3.2.1;mlopez
PG01592;2024-08-05;CT0105;890;Retraso;27;Recibo;v3.1.8;import_batch
PG01593;2024-09-05;CT0105;890;Cobrado;0;Efectivo;v3.2.0;mlopez
PG01594;2024-10-05;CT0105;890;Ok;0;Transf.;v3.1.8;mlopez
PG01595;2024-11-05;CT0105;890;Cobrado;0;bizum;v3.2.1;import_batch
PG01596;2024-12-05;CT0105;890;Pagado;0;BIZUM;v3.2.0;mlopez
PG01597;2022-01-05;CT0106;2480;Cobrado;0;TRANSFERENCIA;v3.2.0;jgarcia
PG01598;2022-02-05;CT0106;2480;PAGADO;0;Transf;v3.1.8;admin
PG01599;2022-03-05;CT0106;2480;PAG;0;Bizum;v3.1.8;jgarcia
PG01600;2022-04-05;CT0106;0;IMPAGADO;46;BIZUM;v3.1.8;mlopez
PG01601;2022-05-05;CT0106;2480;Pdo.;0;TRANSFERENCIA;v3.2.0;import_batch
PG01602;2022-06-05;CT0106;2480;pagado;0;Domiciliacion;v3.2.0;admin
PG01603;2022-07-05;ct0106;2480;Cobrado;0;Domiciliación;v3.2.0;mlopez
PG01604;2022-08-05;CT0106;2480;Pdo.;0;TRANSFERENCIA;v3.1.8;import_batch
PG01605;2022-09-05;CT0106;2480;PAGADO;0;Cash;v3.2.0;import_batch
PG01606;2022-10-05;CT0106;2480;Al corriente;0;TRF;v3.2.1;sistema_auto
PG01607;2022-11-05;CT0106;2480;Fuera de plazo;27;BIZUM;v3.2.1;jgarcia
PG01608;2022-12-05;CT0106;2480;Pagado;0;TRANSF;v3.2.0;jgarcia
PG01609;2024-04-05;CT0107;340;Al corriente;0;bizum;v3.2.0;jgarcia
PG01610;2024-05-05;CT0107;340;P;;Transf.;v3.1.8;jgarcia
PG01611;2024-06-05;CT0107;340;Retraso;9;TRANSF;v3.1.8;mlopez
PG01612;2024-07-05;CT0107;340;RET;26;efectivo;v3.2.1;admin
PG01613;2024-08-05;CT0107;340;Ok;0;BZM;v3.2.0;import_batch
PG01614;2024-09-05;CT0107;340;Atrasado;23;TRANSF;v3.1.8;import_batch
PG01615;2024-10-05;CT0107;340;Al corriente;0;EFECTIVO;v3.2.1;jgarcia
PG01616;2024-11-05;CT0107;340;Pagado;0;Metalico;v3.2.1;admin
PG01617;2024-12-05;CT0107;340;Al corriente;0;TRF;v3.2.0;import_batch
PG01618;2025-01-05;CT0107;340;Ok;0;Transf.;v3.2.0;import_batch
PG01619;2025-02-05;CT0107;340;Cobrado;0;EFECTIVO;v3.1.8;jgarcia
PG01620;2025-03-05;CT0107;340;Al corriente;0;Bizum;v3.2.1;sistema_auto
PG01621;2022-10-05;CT-0108;1420;OK;0;BZM;v3.1.8;mlopez
PG01622;2022-11-05;CT0108;1420;Cobrado;0;TRANSFERENCIA;v3.1.8;import_batch
PG01623;2022-12-05;CT0108;1420;Cobrado;0;BZM;v3.2.1;mlopez
PG01624;2023-01-05;CT0108;1420;Pdo.;0;EFE;v3.2.0;sistema_auto
PG01625;2023-02-05;CT0108;1420;PAGADO;0;BIZUM;v3.2.0;admin
PG01626;2023-03-05;ct0108;1420;Pdo.;0;DOM;v3.1.8;admin
PG01627;2023-04-05;CT0108;1420;pagado;0;efectivo;v3.2.1;import_batch
PG01628;2023-05-05;CT0108;1420;Al corriente;;Bizum;v3.2.0;mlopez
PG01629;2023-06-05;CT0108;1420;Cobrado;0;TRANSFERENCIA;v3.2.1;mlopez
PG01630;2023-07-05;CT0108;1420;P;0;bizum;v3.1.8;import_batch
PG01631;2023-08-05;CT0108;1420;Ok;999;EFE;v3.1.8;admin
PG01632;2023-09-05;0108;1420;OK;0;Recibo;v3.2.0;jgarcia
PG01633;2023-10-05;CT0108;1420;Al corriente;999;Transf.;v3.1.8;mlopez
PG01634;2023-11-05;CT0108;1420;OK;0;Dom.;v3.2.1;sistema_auto
PG01635;2023-12-05;CT0108;1420;Cobrado;0;TRANSF;v3.2.0;import_batch
PG01636;2024-01-05;CT0108;1420;OK;0;Bizum;v3.1.8;import_batch
PG01637;2024-02-05;CT0108;1420;Al corriente;0;Cash;v3.2.1;admin
PG01638;2024-03-05;CT0108;-;Sin cobrar;31;TRANSF;v3.2.1;jgarcia
PG01639;2024-04-05;CT0108;1420;pagado;0;Bizum;v3.2.0;sistema_auto
PG01640;2024-05-05;ct0108;1420;Ok;999;transferencia;v3.2.1;mlopez
PG01641;2024-06-05;CT0108;1420;PAGADO;0;DOM;v3.2.1;admin
PG01642;2024-07-05;ct0108;1420;Pdo.;0;Cash;v3.2.1;mlopez
PG01643;2024-08-05;CT0108;1420;Fuera de plazo;22;Dom.;v3.1.8;admin
PG01644;2024-09-05;CT0108;1420;PAG;0;Domic.;v3.1.8;import_batch
PG01645;2024-07-05;CT0109;2070;RET;6;Recibo;v3.2.1;mlopez
PG01646;2024-08-05;CT0109;2070;Ok;0;TRANSF;v3.2.1;admin
PG01647;2024-09-05;CT0109;2070;OK;0;Transf.;v3.1.8;admin
PG01648;2024-10-05;CT0109;2070;PAG;0;DOMICILIACION;v3.2.1;mlopez
PG01649;2024-11-05;CT0109;2070;Cobrado;0;TRANSF;v3.2.1;import_batch
PG01650;2024-12-05;CT0109;2070;retraso;30;transferencia;v3.1.8;admin
PG01651;2025-01-05;CT0109;2070;P;0;Domiciliación;v3.1.8;import_batch
PG01652;2025-02-05;CT0109;2070;PAG;0;TRF;v3.2.1;jgarcia
PG01653;2025-03-05;CT0109;2070;Pagado;0;Transf.;v3.1.8;mlopez
PG01654;2025-04-05;CT0109;2070;Ok;0;Domic.;v3.2.0;sistema_auto
PG01655;2025-05-05;CT0109;2070;Ok;0;Recibo;v3.1.8;sistema_auto
PG01656;2025-06-05;CT0109;2070;pagado;0;EFE;v3.2.1;import_batch
PG01657;2025-07-05;CT0109;2070;PAGADO;0;Recibo;v3.2.0;admin
PG01658;2025-08-05;CT0109;2070;Pdo.;0;Domiciliacion;v3.1.8;jgarcia
PG01659;2025-09-05;CT0109;2070;Pagado;0;DOM;v3.2.0;sistema_auto
PG01660;2025-10-05;CT0109;2070;Pagado;0;TRANSF;v3.1.8;import_batch
PG01661;2025-11-05;CT0109;2070;PAGADO;0;efectivo;v3.2.1;jgarcia
PG01662;2025-12-05;CT0109;2070;Pagado;0;bizum;v3.2.0;mlopez
PG01663;2023-04-05;CT0110;2220;Pdo.;0;EFE;v3.2.0;sistema_auto
PG01664;2023-05-05;CT0110;2220;PAGADO;0;TRANSFERENCIA;v3.1.8;sistema_auto
PG01665;2023-06-05;CT0110;2220;Pdo.;0;efectivo;v3.2.1;admin
PG01666;2023-07-05;CT0110;2220;pagado;0;TRANSF;v3.2.1;admin
PG01667;2023-08-05;CT0110;2220;Fuera de plazo;7;Transf.;v3.2.1;admin
PG01668;2023-09-05;CT0110;2220;Al corriente;0;Transf.;v3.2.0;jgarcia
PG01669;2023-10-05;CT0110;2220;PAGADO;0;bizum;v3.2.0;sistema_auto
PG01670;2023-11-05;CT0110;2220;OK;0;Cash;v3.2.1;import_batch
PG01671;2023-12-05;CT0110;2220;P;0;Domic.;v3.2.0;jgarcia
PG01672;2024-01-05;CT0110;2220;Pagado;0;BIZUM;v3.1.8;sistema_auto
PG01673;2024-02-05;CT0110;2220;PAGADO;0;EFE;v3.1.8;admin
PG01674;2024-03-05;CT0110;2220;Pdo.;0;Domiciliacion;v3.1.8;jgarcia
PG01675;2024-04-05;CT0110;2220;P;0;Transf;v3.2.0;sistema_auto
PG01676;2024-05-05;CT0110;2220;Pdo.;0;efectivo;v3.2.0;jgarcia
PG01677;2024-06-05;CT0110;2220;P;0;transferencia;v3.2.0;import_batch
PG01678;2024-07-05;CT0110;2220;P;0;BZM;v3.2.0;admin
PG01679;2024-08-05;CT0110;2220;OK;0;TRANSF;v3.2.1;import_batch
PG01680;2024-09-05;CT0110;2220;PAGADO;0;Domic.;v3.2.0;admin
PG01681;2024-10-05;CT0110;2220;Cobrado;0;TRANSF;v3.1.8;import_batch
PG01682;2024-11-05;CT0110;2220;Ok;0;Recibo;v3.2.1;import_batch
PG01683;2024-12-05;CT0110;2220;P;0;Domic.;v3.2.0;import_batch
PG01684;2025-01-05;CT0110;2220;pagado;0;Domiciliacion;v3.2.0;mlopez
PG01685;2025-02-05;ct-0110;2220;PAGADO;0;DOMICILIACION;v3.1.8;jgarcia
PG01686;2025-03-05;CT0110;2220;pagado;0;Efectivo;v3.2.0;admin
PG01687;2023-09-05;CT0111;1020;Al corriente;0;Dom.;v3.2.0;sistema_auto
PG01688;2023-10-05;CT0111;1020;Al corriente;0;transferencia;v3.2.1;admin
PG01689;2023-11-05;CT0111;1020;OK;;BIZUM;v3.2.1;sistema_auto
PG01690;2023-12-05;0111;1020;OK;0;EFE;v3.2.0;jgarcia
PG01691;2024-01-05;CT0111;1020;OK;0;Metalico;v3.2.0;jgarcia
PG01692;2024-02-05;CT0111;1020;Pagado;0;TRF;v3.1.8;admin
PG01693;2024-03-05;CT0111;1020;retraso;10;Domiciliación;v3.2.1;mlopez
PG01694;2024-04-05;CT0111;1020;P;0;Metalico;v3.2.1;jgarcia
PG01695;2024-05-05;CT0111;1020;P;0;TRANSF;v3.1.8;admin
PG01696;2024-06-05;CT0111;1020;Retraso;28;Metalico;v3.2.0;mlopez
PG01697;2024-07-05;CT0111;1020;Ok;0;BIZUM;v3.2.0;import_batch
PG01698;2024-08-05;CT0111;1020;pagado;0;BZM;v3.2.0;mlopez
PG01699;2024-07-05;CT0112;1600;PAGADO;0;TRANSF;v3.1.8;jgarcia
PG01700;2024-08-05;CT0112;1600;OK;0;Transferencia;v3.2.0;sistema_auto
PG01701;2024-09-05;CT0112;1600;pagado;0;efectivo;v3.1.8;jgarcia
PG01702;2024-10-05;CT0112;1600;Fuera de plazo;17;Recibo;v3.1.8;jgarcia
PG01703;2024-11-05;CT0112;1600;Pagado;-;EFECTIVO;v3.2.1;import_batch
PG01704;2024-12-05;CT0112;1600;Pdo.;0;efectivo;v3.2.0;jgarcia
PG01705;2025-01-05;CT0112;1600;pagado;0;Efectivo;v3.2.0;admin
PG01706;2025-02-05;CT0112;1600;PAG;0;BZM;v3.1.8;sistema_auto
PG01707;2025-03-05;CT0112;1600;PAG;0;Domiciliación;v3.2.1;import_batch
PG01708;2025-04-05;CT0112;1600;Pdo.;0;BZM;v3.2.0;mlopez
PG01709;2025-05-05;CT0112;1600;PAGADO;0;Domiciliación;v3.1.8;admin
PG01710;2025-06-05;ct-0112;1600;Ok;0;TRF;v3.2.0;jgarcia
PG01711;2025-05-05;CT0113;2770;Cobrado;0;Transf;v3.1.8;admin
PG01712;2025-06-05;CT0113;2770;Fuera de plazo;19;EFECTIVO;v3.1.8;jgarcia
PG01713;2025-07-05;CT0113;2770;Pagado;-;BZM;v3.2.0;jgarcia
PG01714;2025-08-05;CT0113;2770;P;0;BIZUM;v3.2.1;mlopez
PG01715;2025-09-05;CT0113;2770;PAGADO;0;Domiciliacion;v3.1.8;import_batch
PG01716;2025-10-05;CT0113;2770;Pagado;0;Dom.;v3.1.8;sistema_auto
PG01717;2025-11-05;CT0113;2770;PAGADO;0;EFE;v3.2.1;mlopez
PG01718;2025-12-05;CT0113;2770;Con retraso;11;efectivo;v3.2.1;import_batch
PG01719;2022-06-05;CT0114;1090;pagado;0;Bizum;v3.1.8;mlopez
PG01720;2022-07-05;CT0114;1090;PAGADO;0;EFE;v3.2.0;mlopez
PG01721;2022-08-05;CT0114;1090;P;0;Domic.;v3.2.1;sistema_auto
PG01722;2022-09-05;CT0114;1090;Pdo.;0;EFE;v3.2.0;mlopez
PG01723;2022-10-05;CT0114;1090;Al corriente;0;Domiciliacion;v3.1.8;admin
PG01724;2022-11-05;CT0114;1090;retraso;5;EFECTIVO;v3.2.0;sistema_auto
PG01725;2022-12-05;CT0114;0;IMP;32;EFE;v3.2.0;admin
PG01726;2023-01-05;CT0114;1090;OK;0;TRANSFERENCIA;v3.2.1;jgarcia
PG01727;2023-02-05;CT0114;1090;P;0;Efectivo;v3.2.0;import_batch
PG01728;2023-03-05;ct0114;1090;Ok;0;TRANSFERENCIA;v3.2.0;import_batch
PG01729;2023-04-05;CT0114;1090;P;0;Domiciliación;v3.2.0;admin
PG01730;2023-05-05;CT0114;1090;pagado;0;Transf;v3.1.8;admin
PG01731;2022-11-05;CT0115;1500;Cobrado;0;efectivo;v3.2.0;admin
PG01732;2022-12-05;CT0115;1500;RETRASO;9;BIZUM;v3.1.8;import_batch
PG01733;2023-01-05;CT 0115;1500;PAGADO;0;TRANSF;v3.2.0;mlopez
PG01734;2023-02-05;CT0115;1500;PAG;0;BZM;v3.2.1;import_batch
PG01735;2023-03-05;CT0115;1500;PAG;0;Metalico;v3.2.0;admin
PG01736;2023-04-05;CT0115;1500;Fuera de plazo;28;Transferencia;v3.1.8;mlopez
PG01737;2023-05-05;CT0115;-;Impagado;59;DOM;v3.2.0;admin
PG01738;2023-06-05;CT0115;1500;retraso;17;Domiciliación;v3.2.1;import_batch
PG01739;2023-07-05;ct-0115;1500;Ok;0;bizum;v3.1.8;jgarcia
PG01740;2023-08-05;CT0115;1500;P;0;TRANSF;v3.2.0;sistema_auto
PG01741;2023-09-05;CT0115;1500;retraso;999;EFECTIVO;v3.1.8;mlopez
PG01742;2023-10-05;CT0115;1500;Tarde;15;TRANSFERENCIA;v3.2.1;import_batch
PG01743;2025-04-05;CT0116;1310;pagado;0;BIZUM;v3.1.8;import_batch
PG01744;2025-05-05;ct0116;1310;Cobrado;0;DOMICILIACION;v3.2.1;admin
PG01745;2025-06-05;ct0116;1310;Pdo.;0;transferencia;v3.1.8;jgarcia
PG01746;2025-07-05;CT0116;1310;Pagado;0;BZM;v3.2.1;admin
PG01747;2025-08-05;CT0116;1310;PAGADO;0;TRANSF;v3.1.8;mlopez
PG01748;2025-09-05;CT0116;1310;Al corriente;0;bizum;v3.2.0;mlopez
PG01749;2025-10-05;CT0116;1310;Fuera de plazo;8;Metalico;v3.2.1;sistema_auto
PG01750;2025-11-05;CT0116;1310;Pdo.;0;TRANSFERENCIA;v3.2.0;mlopez
PG01751;2025-12-05;CT0116;1310;P;N/A;DOMICILIACION;v3.2.1;jgarcia
PG01752;2024-07-05;CT0117;2080;Cobrado;0;transferencia;v3.2.0;admin
PG01753;2024-08-05;CT0117;2080;Ok;0;Domic.;v3.2.1;sistema_auto
PG01754;2024-09-05;CT0117;2080;PAGADO;0;bizum;v3.2.0;sistema_auto
PG01755;2024-10-05;CT0117;2080;Cobrado;0;transferencia;v3.2.1;mlopez
PG01756;2024-11-05;CT0117;2080;pagado;0;DOMICILIACION;v3.1.8;import_batch
PG01757;2024-12-05;CT0117;2080;Pdo.;0;Domic.;v3.2.0;admin
PG01758;2025-01-05;CT0117;2080;Cobrado;0;BIZUM;v3.2.0;import_batch
PG01759;2025-02-05;CT0117;2080;P;0;Cash;v3.2.1;jgarcia
PG01760;2025-03-05;CT0117;2080;Cobrado;0;TRANSFERENCIA;v3.2.0;jgarcia
PG01761;2025-04-05;CT0117;2080;Ok;0;Efectivo;v3.1.8;sistema_auto
PG01762;2025-05-05;CT0117;2080;pagado;0;Transf;v3.2.1;mlopez
PG01763;2025-06-05;CT0117;2080;Pagado;0;BZM;v3.1.8;admin
PG01764;2023-09-05;CT0118;670;Pdo.;0;BZM;v3.2.0;import_batch
PG01765;2023-10-05;CT0118;670;PAGADO;0;TRANSFERENCIA;v3.2.0;jgarcia
PG01766;2023-11-05;CT0118;670;Cobrado;0;Cash;v3.2.1;admin
PG01767;2023-12-05;CT0118;670;Pdo.;0;EFECTIVO;v3.2.1;jgarcia
PG01768;2024-01-05;CT0118;670;Tarde;14;Transf.;v3.1.8;import_batch
PG01769;2024-02-05;CT0118;670;Pagado;0;BIZUM;v3.1.8;admin
PG01770;2024-03-05;CT0118;670;Pdo.;0;Domiciliación;v3.2.1;sistema_auto
PG01771;2024-04-05;CT0118;670;P;0;Domiciliacion;v3.1.8;import_batch
PG01772;2024-05-05;CT0118;670;P;0;Transferencia;v3.1.8;jgarcia
PG01773;2024-06-05;CT0118;670;pagado;0;Dom.;v3.2.0;mlopez
PG01774;2024-07-05;CT0118;670;Pagado;0;EFE;v3.2.0;import_batch
PG01775;2024-08-05;CT0118;670;OK;0;TRF;v3.1.8;jgarcia
PG01776;2022-04-05;CT0119;320;Al corriente;0;Transf.;v3.2.0;jgarcia
PG01777;2022-05-05;CT0119;320;Retraso;12;BZM;v3.1.8;admin
PG01778;2022-06-05;CT0119;320;P;0;BIZUM;v3.1.8;admin
PG01779;2022-07-05;CT0119;320;Al corriente;0;bizum;v3.1.8;sistema_auto
PG01780;2022-08-05;CT0119;320;pagado;0;Efectivo;v3.2.0;import_batch
PG01781;2022-09-05;CT0119;320;Pdo.;0;DOM;v3.2.1;sistema_auto
PG01782;2022-05-05;CT 0120;670;Tarde;14;DOM;v3.2.0;mlopez
PG01783;2022-06-05;CT0120;670;PAGADO;0;Domiciliacion;v3.2.1;mlopez
PG01784;2022-07-05;CT0120;670;pagado;;Bizum;v3.2.1;mlopez
PG01785;2022-08-05;CT0120;670;P;0;TRANSFERENCIA;v3.2.0;import_batch
PG01786;2022-09-05;0120;670;Pagado;0;BIZUM;v3.2.0;jgarcia
PG01787;2022-10-05;CT0120;670;Pagado;0;DOMICILIACION;v3.2.1;jgarcia
PG01788;2022-11-05;CT0120;670;Pagado;0;Domic.;v3.2.1;mlopez
PG01789;2022-12-05;CT0120;670;Pagado;0;bizum;v3.1.8;import_batch
PG01790;2023-01-05;CT0120;670;PAGADO;0;Domiciliación;v3.2.0;mlopez
PG01791;2023-02-05;CT0120;670;OK;0;Domic.;v3.1.8;admin
PG01792;2023-03-05;CT0120;670;Pdo.;0;Transf;v3.2.0;sistema_auto
PG01793;2023-04-05;CT0120;670;P;0;bizum;v3.2.0;admin
PG01794;2025-08-05;CT0121;2130;Ok;0;Cash;v3.2.1;jgarcia
PG01795;2025-09-05;CT0121;2130;Pagado;0;Domic.;v3.2.1;import_batch
PG01796;2025-10-05;CT0121;2130;P;0;transferencia;v3.1.8;import_batch
PG01797;2025-11-05;CT0121;2130;pagado;0;Bizum;v3.2.0;admin
PG01798;2025-12-05;CT0121;2130;Al corriente;0;Efectivo;v3.2.0;jgarcia
PG01799;2024-02-05;CT0122;-;Sin cobrar;64;Bizum;v3.2.1;admin
PG01800;2024-03-05;CT0122;2670;Pdo.;0;Transferencia;v3.1.8;jgarcia
PG01801;2024-04-05;CT0122;2670;Pdo.;0;EFE;v3.1.8;mlopez
PG01802;2024-05-05;CT0122;2670;Pdo.;0;EFECTIVO;v3.2.0;mlopez
PG01803;2024-06-05;CT0122;2670;RETRASO;9;Transf;v3.1.8;jgarcia
PG01804;2024-07-05;CT0122;;Moroso;64;BIZUM;v3.1.8;sistema_auto
PG01805;2024-08-05;CT0122;2670;P;0;BZM;v3.2.1;jgarcia
PG01806;2024-09-05;CT-0122;2670;P;0;BIZUM;v3.2.0;jgarcia
PG01807;2024-03-05;CT0123;N/D;IMP;66;Dom.;v3.2.1;mlopez
PG01808;2024-04-05;CT0123;480;OK;0;Metalico;v3.1.8;admin
PG01809;2024-05-05;CT0123;480;PAG;0;TRF;v3.2.1;mlopez
PG01810;2024-06-05;CT0123;480;Ok;0;Transf;v3.1.8;admin
PG01811;2024-07-05;CT0123;480;Pagado;0;TRF;v3.2.0;mlopez
PG01812;2024-08-05;ct0123;480;Pagado;0;EFE;v3.2.1;mlopez
PG01813;2024-09-05;CT0123;480;Pagado;0;Domiciliacion;v3.2.0;admin
PG01814;2024-10-05;CT0123;480;P;0;TRANSF;v3.1.8;admin
PG01815;2024-11-05;CT0123;480;Pagado;0;Dom.;v3.1.8;jgarcia
PG01816;2024-12-05;CT0123;480;P;0;Domiciliacion;v3.2.0;mlopez
PG01817;2024-08-05;CT0124;580;Pdo.;0;BIZUM;v3.2.0;sistema_auto
PG01818;2024-09-05;CT0124;580;pagado;0;transferencia;v3.2.0;sistema_auto
PG01819;2024-10-05;CT0124;580;PAGADO;0;efectivo;v3.2.0;jgarcia
PG01820;2024-11-05;CT0124;580;Ok;0;Transferencia;v3.2.1;mlopez
PG01821;2024-12-05;CT0124;??;Impagado;N/D;DOMICILIACION;v3.1.8;mlopez
PG01822;2025-01-05;CT0124;580;Ok;0;Transf.;v3.2.1;mlopez
PG01823;2025-02-05;CT0124;580;Retraso;16;Cash;v3.1.8;mlopez
PG01824;2025-03-05;CT0124;580;Ok;0;efectivo;v3.2.1;import_batch
PG01825;2025-04-05;CT0124;580;PAG;0;BZM;v3.2.1;sistema_auto
PG01826;2025-05-05;CT0124;580;PAGADO;0;BZM;v3.2.0;mlopez
PG01827;2025-06-05;CT0124;580;Al corriente;N/A;EFECTIVO;v3.2.0;admin
PG01828;2025-07-05;CT0124;580;Con retraso;7;Recibo;v3.2.1;mlopez
PG01829;2022-11-05;CT0125;1750;Ok;0;EFECTIVO;v3.1.8;sistema_auto
PG01830;2022-12-05;CT0125;1750;Pagado;0;Efectivo;v3.2.1;jgarcia
PG01831;2023-01-05;CT0125;1750;OK;0;BIZUM;v3.2.1;jgarcia
PG01832;2023-02-05;CT0125;1750;Pagado;0;efectivo;v3.1.8;mlopez
PG01833;2023-03-05;CT0125;1750;P;0;Efectivo;v3.2.0;import_batch
PG01834;2023-04-05;CT0125;1750;Cobrado;0;TRF;v3.2.0;mlopez
PG01835;2023-05-05;CT0125;1750;OK;0;BZM;v3.2.0;mlopez
PG01836;2023-06-05;CT0125;1750;PAG;0;bizum;v3.2.1;admin
PG01837;2023-07-05;CT0125;1750;Pagado;0;Metalico;v3.2.0;import_batch
PG01838;2023-08-05;ct-0125;1750;Al corriente;0;Metalico;v3.2.1;mlopez
PG01839;2023-09-05;CT0125;1750;OK;0;BZM;v3.2.1;mlopez
PG01840;2023-10-05;CT0125;1750;OK;0;EFECTIVO;v3.2.0;import_batch
PG01841;2023-11-05;CT0125;1750;Ok;0;Dom.;v3.2.1;sistema_auto
PG01842;2023-12-05;CT0125;1750;P;0;Cash;v3.2.1;import_batch
PG01843;2024-01-05;CT0125;1750;PAG;0;efectivo;v3.2.0;admin
PG01844;2024-02-05;CT0125;1750;Pagado;0;BZM;v3.2.1;mlopez
PG01845;2024-03-05;ct0125;1750;Al corriente;0;BZM;v3.1.8;jgarcia
PG01846;2024-04-05;CT0125;1750;PAGADO;0;EFE;v3.2.0;mlopez
PG01847;2024-05-05;CT0125;1750;PAG;0;Transferencia;v3.2.0;mlopez
PG01848;2024-06-05;CT0125;1750;pagado;0;bizum;v3.2.1;sistema_auto
PG01849;2024-07-05;CT0125;N/A;Moroso;83;Efectivo;v3.1.8;import_batch
PG01850;2024-08-05;CT0125;1750;pagado;-;BZM;v3.2.1;sistema_auto
PG01851;2024-09-05;CT0125;1750;pagado;0;Metalico;v3.2.1;mlopez
PG01852;2024-10-05;CT0125;1750;Tarde;25;Dom.;v3.2.0;mlopez
PG01853;2022-02-05;CT0126;1400;pagado;0;bizum;v3.1.8;import_batch
PG01854;2022-03-05;CT0126;1400;Al corriente;0;Transf;v3.2.1;admin
PG01855;2022-04-05;CT0126;1400;pagado;0;BIZUM;v3.1.8;sistema_auto
PG01856;2022-05-05;CT0126;1400;OK;0;Cash;v3.2.1;sistema_auto
PG01857;2022-06-05;CT0126;1400;Retraso;25;Efectivo;v3.2.1;sistema_auto
PG01858;2022-07-05;CT-0126;0;IMP;82;TRANSF;v3.2.1;sistema_auto
PG01859;2022-08-05;CT0126;1400;Pdo.;0;Transf.;v3.2.0;mlopez
PG01860;2022-09-05;CT0126;1400;Ok;0;Recibo;v3.2.0;jgarcia
PG01861;2022-10-05;CT0126;1400;Al corriente;0;Dom.;v3.1.8;import_batch
PG01862;2022-11-05;CT0126;1400;Pagado;0;DOMICILIACION;v3.2.1;jgarcia
PG01863;2022-12-05;CT0126;1400;Cobrado;0;TRF;v3.2.1;sistema_auto
PG01864;2023-01-05;CT0126;1400;PAGADO;0;Metalico;v3.2.0;import_batch
PG01865;2022-04-05;CT0127;1610;Cobrado;??;bizum;v3.1.8;admin
PG01866;2022-05-05;CT0127;1610;Pagado;0;Bizum;v3.2.1;import_batch
PG01867;2022-06-05;CT0127;1610;Pdo.;0;TRF;v3.2.0;import_batch
PG01868;2022-07-05;CT0127;1610;OK;0;Domic.;v3.2.1;mlopez
PG01869;2022-08-05;CT0127;1610;OK;0;Domiciliacion;v3.2.1;jgarcia
PG01870;2022-09-05;CT0127;1610;Cobrado;0;BIZUM;v3.2.1;import_batch
PG01871;2022-10-05;CT0127;1610;Ok;0;BIZUM;v3.2.1;admin
PG01872;2022-11-05;CT0127;1610;Pagado;0;BZM;v3.2.1;jgarcia
PG01873;2022-12-05;CT0127;1610;Ok;0;BIZUM;v3.2.1;admin
PG01874;2023-01-05;CT0127;1610;Pdo.;0;Transf;v3.2.0;import_batch
PG01875;2023-02-05;CT0127;1610;Al corriente;0;BZM;v3.2.0;admin
PG01876;2023-03-05;CT0127;1610;PAGADO;0;Metalico;v3.2.1;admin
PG01877;2023-04-05;CT0127;1610;Pagado;0;DOM;v3.1.8;mlopez
PG01878;2023-05-05;CT0127;1610;Pdo.;0;Domiciliación;v3.2.0;import_batch
PG01879;2023-06-05;CT0127;1610;pagado;0;Domiciliación;v3.2.1;sistema_auto
PG01880;2023-07-05;CT0127;1610;Ok;0;TRF;v3.1.8;admin
PG01881;2023-08-05;CT0127;1610;OK;0;Transf;v3.2.1;mlopez
PG01882;2023-09-05;CT0127;1610;Pagado;0;DOM;v3.1.8;import_batch
PG01883;2023-10-05;CT0127;1610;RET;20;bizum;v3.1.8;mlopez
PG01884;2023-11-05;CT0127;1610;P;0;bizum;v3.2.1;mlopez
PG01885;2023-12-05;CT0127;1610;Pagado;0;efectivo;v3.2.1;jgarcia
PG01886;2024-01-05;ct-0127;1610;RETRASO;24;BZM;v3.2.0;import_batch
PG01887;2024-02-05;CT0127;1610;Cobrado;0;BIZUM;v3.2.0;import_batch
PG01888;2024-03-05;ct0127;1610;PAGADO;0;Transferencia;v3.1.8;admin
PG01889;2024-04-05;CT0127;1610;Al corriente;999;DOM;v3.2.0;sistema_auto
PG01890;2024-05-05;CT0127;1610;P;0;bizum;v3.2.0;mlopez
PG01891;2024-06-05;CT0127;1610;PAGADO;0;Domiciliación;v3.2.1;mlopez
PG01892;2024-07-05;CT0127;N/D;No pagado;57;TRANSF;v3.1.8;import_batch
PG01893;2024-08-05;CT0127;1610;Cobrado;0;EFE;v3.2.1;sistema_auto
PG01894;2024-09-05;CT0127;1610;OK;0;TRF;v3.1.8;admin
