Suma de Dias_Retraso,Estado_Pago,Año,Trimestre,Mes,Día,ID_Contrato,ID_Pago,Suma de Importe_Pagado,Metodo_Pago
0,Pagado,2025,Qtr 1,marzo,5,CT0055,PG00864,900 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0061,PG00952,1440 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0062,PG00954,1860 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0063,PG00996,720 €,Transferencia
99,Pagado,2025,Qtr 1,marzo,5,CT0067,PG01026,1620 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0068,PG01042,1470 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0072,PG01099,670 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,ct-0073,PG01116,1760 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,CT0074,PG01130,2720 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0077,PG01158,540 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0080,PG01210,450 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,CT0081,PG01225,1290 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0083,PG01246,560 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0089,PG01337,760 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0090,PG01364,1230 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0091,PG01389,950 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,CT0093,PG01417,720 €,Recibo
0,Pagado,2025,Qtr 1,marzo,5,CT0094,PG01425,1060 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0099,PG01493,1720 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0100,PG01522,2990 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0104,PG01563,2020 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0107,PG01620,340 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0109,PG01653,2070 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0110,PG01686,2220 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0112,PG01707,1600 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,CT0117,PG01760,2080 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0124,PG01824,580 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0127,PG01900,1610 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,CT0128,PG01936,1470 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0130,PG01969,730 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0133,PG02022,1420 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0140,PG02118,1070 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0141,PG02128,520 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0142,PG02146,2240 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,CT0143,PG02157,2400 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0146,PG02178,1320 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,ct0147,PG02191,850 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT 0003,PG00052,1380 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT 0093,PG01418,720 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0002,PG00046,620 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0007,PG00113,1080 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0008,PG00142,1450 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,CT0012,PG00218,800 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0014,PG00246,2560 €,Transferencia
99,Pagado,2025,Qtr 2,abril,5,CT0020,PG00330,720 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0023,PG00362,1210 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0027,PG00427,780 €,Transferencia
0,Pagado,2025,Qtr 2,abril,5,CT0030,PG00460,880 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0031,PG00486,470 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0032,PG00506,1790 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,CT0033,PG00518,650 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,CT0038,PG00574,920 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0041,PG00607,2670 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0043,PG00646,1090 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0044,PG00663,1460 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0051,PG00803,520 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,CT0059,PG00908,760 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0062,PG00955,1860 €,Transferencia
0,Pagado,2025,Qtr 2,abril,5,CT0063,PG00997,720 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0068,PG01043,1470 €,Transferencia
0,Pagado,2025,Qtr 2,abril,5,CT0069,PG01062,1490 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0072,PG01100,670 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,ct0073,PG01117,1760 €,Transferencia
0,Pagado,2025,Qtr 2,abril,5,ct-0074,PG01131,2720 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,CT0077,PG01159,540 €,Transferencia
0,Pagado,2025,Qtr 2,abril,5,CT0078,PG01174,800 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0079,PG01197,460 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0080,PG01211,450 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0081,PG01226,1290 €,Transferencia
99,Pagado,2025,Qtr 2,abril,5,CT0083,PG01247,560 €,Transferencia
0,Pagado,2025,Qtr 2,abril,5,CT0089,PG01338,760 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0090,PG01365,1230 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0091,PG01390,950 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0094,PG01426,1060 €,Transferencia
0,Pagado,2025,Qtr 2,abril,5,CT0097,PG01471,1620 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,CT0100,PG01523,2990 €,Transferencia
0,Pagado,2025,Qtr 2,abril,5,CT0104,PG01564,2020 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0109,PG01654,2070 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,CT0112,PG01708,1600 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0116,PG01743,1310 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0117,PG01761,2080 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0124,PG01825,580 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0130,PG01970,730 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,CT0133,PG02023,1420 €,Transferencia
0,Pagado,2025,Qtr 2,abril,5,ct-0137,PG02065,490 €,Efectivo
0,Pagado,2025,Qtr 2,abril,5,CT0140,PG02119,1070 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0141,PG02129,520 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,CT0142,PG02147,2240 €,Bizum
0,Pagado,2025,Qtr 2,abril,5,CT0143,PG02158,2400 €,Domiciliación
0,Pagado,2025,Qtr 2,abril,5,ct0147,PG02192,850 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,0044,PG00664,1460 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT 0019,PG00308,2710 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT 0027,PG00428,780 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT 0038,PG00575,920 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT 0100,PG01524,2990 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0001,PG00003,1070 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0003,PG00053,1380 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0004,PG00080,1410 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0006,PG00101,970 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0007,PG00114,1080 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0008,PG00143,1450 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0011,PG00196,690 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0012,PG00219,800 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0013,PG00233,1670 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0023,PG00363,1210 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0030,PG00461,880 €,Efectivo
99,Pagado,2025,Qtr 2,mayo,5,CT0031,PG00487,470 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0032,PG00507,1790 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0041,PG00608,2670 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0043,PG00647,1090 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0046,PG00695,480 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0051,PG00804,520 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0055,PG00866,900 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0059,PG00909,760 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,ct-0062,PG00956,1860 €,Bizum
99,Pagado,2025,Qtr 2,mayo,5,CT0063,PG00998,720 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0067,PG01028,1620 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0069,PG01063,1490 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0072,PG01101,670 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,ct0073,PG01118,1760 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0074,PG01132,2720 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0075,PG01138,460 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0077,PG01160,540 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0078,PG01175,800 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0079,PG01198,460 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0081,PG01227,1290 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0083,PG01248,560 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0089,PG01339,760 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0090,PG01366,1230 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0093,PG01419,720 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0094,PG01427,1060 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0097,PG01472,1620 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0103,PG01552,1180 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0104,PG01565,2020 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0109,PG01655,2070 €,Recibo
0,Pagado,2025,Qtr 2,mayo,5,CT0112,PG01709,1600 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0113,PG01711,2770 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0116,PG01744,1310 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0117,PG01762,2080 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0124,PG01826,580 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,ct0129,PG01937,3030 €,Domiciliación
0,Pagado,2025,Qtr 2,mayo,5,CT0130,PG01971,730 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0134,PG02039,590 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0137,PG02066,490 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0139,PG02091,640 €,Bizum
0,Pagado,2025,Qtr 2,mayo,5,CT0142,PG02148,2240 €,Efectivo
0,Pagado,2025,Qtr 2,mayo,5,CT0143,PG02159,2400 €,Transferencia
0,Pagado,2025,Qtr 2,mayo,5,CT0146,PG02180,1320 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,0072,PG01102,670 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT 0064,PG01001,2390 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0001,PG00004,1070 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0003,PG00054,1380 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0004,PG00081,1410 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0006,PG00102,970 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0008,PG00144,1450 €,Recibo
0,Pagado,2025,Qtr 2,junio,5,CT0011,PG00197,690 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0012,PG00220,800 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0013,PG00234,1670 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0014,PG00248,2560 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0016,PG00275,1930 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0018,PG00292,2120 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0019,PG00309,2710 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0020,PG00332,720 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0022,PG00350,990 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0023,PG00364,1210 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0027,PG00429,780 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0031,PG00488,470 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0033,PG00520,650 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0038,PG00576,920 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0041,PG00609,2670 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0044,PG00665,1460 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0045,PG00672,1440 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0046,PG00696,480 €,Recibo
0,Pagado,2025,Qtr 2,junio,5,CT0050,PG00783,750 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0051,PG00805,520 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0055,PG00867,900 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0063,PG00999,720 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0066,PG01013,3040 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0069,PG01064,1490 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,ct0073,PG01119,1760 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0074,PG01133,2720 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0075,PG01139,460 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0077,PG01161,540 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0079,PG01199,460 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0080,PG01213,450 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0081,PG01228,1290 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0082,PG01235,740 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0083,PG01249,560 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0089,PG01340,760 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,ct-0090,PG01367,1230 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,ct-0091,PG01392,950 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0093,PG01420,720 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0094,PG01428,1060 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0097,PG01473,1620 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0099,PG01496,1720 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT-0100,PG01525,2990 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0103,PG01553,1180 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0104,PG01566,2020 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0109,PG01656,2070 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,ct-0112,PG01710,1600 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0116,PG01745,1310 €,Transferencia
0,Pagado,2025,Qtr 2,junio,5,CT0117,PG01763,2080 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,ct0129,PG01938,3030 €,Recibo
0,Pagado,2025,Qtr 2,junio,5,CT0130,PG01972,730 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0133,PG02025,1420 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0134,PG02040,590 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0139,PG02092,640 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0140,PG02121,1070 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0141,PG02131,520 €,Bizum
0,Pagado,2025,Qtr 2,junio,5,CT0142,PG02149,2240 €,Efectivo
0,Pagado,2025,Qtr 2,junio,5,CT0143,PG02160,2400 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0146,PG02181,1320 €,Domiciliación
0,Pagado,2025,Qtr 2,junio,5,CT0150,PG02239,1680 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0001,PG00005,1070 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0003,PG00055,1380 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0004,PG00082,1410 €,Domiciliación
0,Pagado,2025,Qtr 3,julio,5,CT0007,PG00116,1080 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0008,PG00145,1450 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0011,PG00198,690 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0012,PG00221,800 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0013,PG00235,1670 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0016,PG00276,1930 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0018,PG00293,2120 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,ct-0019,PG00310,2710 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0020,PG00333,720 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0023,PG00365,1210 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0027,PG00430,780 €,Domiciliación
0,Pagado,2025,Qtr 3,julio,5,CT0030,PG00463,880 €,Recibo
0,Pagado,2025,Qtr 3,julio,5,CT0031,PG00489,470 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0032,PG00509,1790 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0033,PG00521,650 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0041,PG00610,2670 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0043,PG00649,1090 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0044,PG00666,1460 €,Domiciliación
0,Pagado,2025,Qtr 3,julio,5,CT0045,PG00673,1440 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0050,PG00784,750 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0051,PG00806,520 €,Domiciliación
0,Pagado,2025,Qtr 3,julio,5,CT0055,PG00868,900 €,Domiciliación
0,Pagado,2025,Qtr 3,julio,5,CT0059,PG00911,760 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0062,PG00958,1860 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0064,PG01002,2390 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0066,PG01014,3040 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0067,PG01030,1620 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0069,PG01065,1490 €,Domiciliación
0,Pagado,2025,Qtr 3,julio,5,CT0072,PG01103,670 €,Recibo
0,Pagado,2025,Qtr 3,julio,5,CT0075,PG01140,460 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0077,PG01162,540 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0078,PG01177,800 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0079,PG01200,460 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0080,PG01214,450 €,Domiciliación
0,Pagado,2025,Qtr 3,julio,5,CT0081,PG01229,1290 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0082,PG01236,740 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0083,PG01250,560 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0090,PG01368,1230 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0091,PG01393,950 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0093,PG01421,720 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0094,PG01429,1060 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0097,PG01474,1620 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0099,PG01497,1720 €,Bizum
99,Pagado,2025,Qtr 3,julio,5,CT0103,PG01554,1180 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0104,PG01567,2020 €,Domiciliación
0,Pagado,2025,Qtr 3,julio,5,CT0109,PG01657,2070 €,Recibo
0,Pagado,2025,Qtr 3,julio,5,CT0116,PG01746,1310 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT-0129,PG01939,3030 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0130,PG01973,730 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0133,PG02026,1420 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0137,PG02068,490 €,Domiciliación
0,Pagado,2025,Qtr 3,julio,5,CT0139,PG02093,640 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0140,PG02122,1070 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0141,PG02132,520 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0142,PG02150,2240 €,Bizum
0,Pagado,2025,Qtr 3,julio,5,CT0143,PG02161,2400 €,Transferencia
0,Pagado,2025,Qtr 3,julio,5,CT0146,PG02182,1320 €,Efectivo
0,Pagado,2025,Qtr 3,julio,5,CT0150,PG02240,1680 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,0018,PG00294,2120 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT 0075,PG01141,460 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT 0078,PG01178,800 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0001,PG00006,1070 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,CT0007,PG00117,1080 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT0008,PG00146,1450 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT0011,PG00199,690 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT0012,PG00222,800 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0013,PG00236,1670 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT0014,PG00250,2560 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0016,PG00277,1930 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0020,PG00334,720 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,CT0022,PG00352,990 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0030,PG00464,880 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0032,PG00510,1790 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0039,PG00580,2510 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0041,PG00611,2670 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0043,PG00650,1090 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0044,PG00667,1460 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0045,PG00674,1440 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,CT0046,PG00698,480 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0050,PG00785,750 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0051,PG00807,520 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0055,PG00869,900 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0059,PG00912,760 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0062,PG00959,1860 €,Recibo
0,Pagado,2025,Qtr 3,agosto,5,CT0064,PG01003,2390 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0066,PG01015,3040 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT0067,PG01031,1620 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0069,PG01066,1490 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,ct-0072,PG01104,670 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,ct0073,PG01121,1760 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT0074,PG01135,2720 €,Recibo
0,Pagado,2025,Qtr 3,agosto,5,CT0077,PG01163,540 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0079,PG01201,460 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0081,PG01230,1290 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0082,PG01237,740 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0083,PG01251,560 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,CT0089,PG01342,760 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0090,PG01369,1230 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,CT0093,PG01422,720 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT0094,PG01430,1060 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT0097,PG01475,1620 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0099,PG01498,1720 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0100,PG01527,2990 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,CT0103,PG01555,1180 €,Transferencia
0,Pagado,2025,Qtr 3,agosto,5,CT0104,PG01568,2020 €,Efectivo
0,Pagado,2025,Qtr 3,agosto,5,CT0109,PG01658,2070 €,Domiciliación
0,Pagado,2025,Qtr 3,agosto,5,CT0113,PG01714,2770 €,Bizum
0,Pagado,2025,Qtr 3,agosto,5,CT0116,PG01747,1310 €,Transferencia
