codigo,magnitud,tipoMagnitud,lugar,profundidadKm,tsunami,red,alerta,sentidos,estado,fechaHora,fuentes,estaciones,ubicacion
ak600000187,1.3,ml,"Jakarta, Indonesia",536.3,False,nc,,2774,reviewed,2026-08-16T07:05:00Z,"[""us""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 169, ""magnitudLocal"": 1.0}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 146, ""magnitudLocal"": 1.3}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 65, ""magnitudLocal"": 1.1}, {""codigo"": ""GE.STU"", ""distanciaKm"": 145, ""magnitudLocal"": 0.9}, {""codigo"": ""II.KIV"", ""distanciaKm"": 110, ""magnitudLocal"": 1.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 143, ""magnitudLocal"": 0.9}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 298, ""magnitudLocal"": 1.0}]","{""type"": ""Point"", ""coordinates"": [-169.562633, 72.592633]}"
ak600000188,0.9,mwr,"Jakarta, Indonesia",268.6,False,hv,,3211,automatic,2026-11-21T15:33:00Z,"[""pr"", ""hv"", ""uu""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 164, ""magnitudLocal"": 0.7}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 278, ""magnitudLocal"": 0.5}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 295, ""magnitudLocal"": 0.5}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 54, ""magnitudLocal"": 0.9}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 245, ""magnitudLocal"": 0.6}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 78, ""magnitudLocal"": 1.3}]","{""type"": ""Point"", ""coordinates"": [-16.818096, -84.552456]}"
ak600000189,4.3,mb,"Mexico City, Mexico",246.1,False,uu,,3566,reviewed,2026-09-11T20:29:00Z,"[""pr"", ""us"", ""uu""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 265, ""magnitudLocal"": 3.9}, {""codigo"": ""II.KIV"", ""distanciaKm"": 171, ""magnitudLocal"": 4.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 159, ""magnitudLocal"": 4.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 216, ""magnitudLocal"": 4.0}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 285, ""magnitudLocal"": 4.0}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 201, ""magnitudLocal"": 3.9}]","{""type"": ""Point"", ""coordinates"": [58.540412, -75.979008]}"
ak600000190,7.9,mb,"Granada, Spain",402.0,False,uu,,1201,automatic,2026-12-04T01:54:00Z,"[""nc"", ""hv""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 232, ""magnitudLocal"": 7.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 40, ""magnitudLocal"": 8.0}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 172, ""magnitudLocal"": 7.9}, {""codigo"": ""II.PFO"", ""distanciaKm"": 51, ""magnitudLocal"": 7.6}]","{""type"": ""Point"", ""coordinates"": [-39.606242, 14.027655]}"
ak600000191,2.1,ml,"Santiago, Chile",477.1,False,ci,,4834,reviewed,2026-08-10T18:23:00Z,"[""hv"", ""pr"", ""ci""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 50, ""magnitudLocal"": 2.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 70, ""magnitudLocal"": 2.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 194, ""magnitudLocal"": 2.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 5, ""magnitudLocal"": 2.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 61, ""magnitudLocal"": 2.5}]","{""type"": ""Point"", ""coordinates"": [-33.828244, -11.665791]}"
ak600000192,2.2,mww,"Athens, Greece",121.5,False,us,,1522,reviewed,2026-09-20T08:29:00Z,"[""ak"", ""nc"", ""ci""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 83, ""magnitudLocal"": 2.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 73, ""magnitudLocal"": 1.7}, {""codigo"": ""II.PFO"", ""distanciaKm"": 78, ""magnitudLocal"": 2.4}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 228, ""magnitudLocal"": 2.7}, {""codigo"": ""GE.STU"", ""distanciaKm"": 48, ""magnitudLocal"": 1.8}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 238, ""magnitudLocal"": 2.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 97, ""magnitudLocal"": 2.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 287, ""magnitudLocal"": 2.5}]","{""type"": ""Point"", ""coordinates"": [124.849399, -47.385006]}"
ak600000193,4.5,mwr,"Granada, Spain",287.6,False,ci,,3719,reviewed,2026-01-28T13:44:00Z,"[""pr"", ""hv"", ""ci""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 193, ""magnitudLocal"": 4.1}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 45, ""magnitudLocal"": 4.1}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 243, ""magnitudLocal"": 4.5}, {""codigo"": ""II.KIV"", ""distanciaKm"": 130, ""magnitudLocal"": 4.5}, {""codigo"": ""II.KIV"", ""distanciaKm"": 281, ""magnitudLocal"": 4.8}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 32, ""magnitudLocal"": 4.9}]","{""type"": ""Point"", ""coordinates"": [-52.950765, 85.996893]}"
ak600000194,2.9,mwr,"Aleutian Islands, Alaska",117.3,False,pr,,3658,reviewed,2026-08-10T10:01:00Z,"[""hv""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 36, ""magnitudLocal"": 3.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 298, ""magnitudLocal"": 2.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 18, ""magnitudLocal"": 2.7}, {""codigo"": ""II.KIV"", ""distanciaKm"": 69, ""magnitudLocal"": 2.9}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 134, ""magnitudLocal"": 2.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 145, ""magnitudLocal"": 3.3}, {""codigo"": ""II.PFO"", ""distanciaKm"": 62, ""magnitudLocal"": 3.0}]","{""type"": ""Point"", ""coordinates"": [101.709974, -47.484741]}"
ak600000195,1.9,mwr,"Santiago, Chile",369.2,False,ci,red,3195,reviewed,2026-04-16T15:17:00Z,"[""us"", ""nc""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 258, ""magnitudLocal"": 2.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 201, ""magnitudLocal"": 1.6}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 90, ""magnitudLocal"": 1.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 32, ""magnitudLocal"": 2.0}, {""codigo"": ""II.KIV"", ""distanciaKm"": 31, ""magnitudLocal"": 1.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 248, ""magnitudLocal"": 1.7}]","{""type"": ""Point"", ""coordinates"": [133.299985, -87.864653]}"
ak600000196,7.9,ml,"Jakarta, Indonesia",314.2,False,pr,orange,4785,reviewed,2026-01-30T20:50:00Z,"[""uu"", ""pr""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 226, ""magnitudLocal"": 8.0}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 176, ""magnitudLocal"": 7.7}]","{""type"": ""Point"", ""coordinates"": [89.672728, 42.176422]}"
ak600000197,5.2,ml,"Tokyo, Japan",136.5,False,ak,,4867,automatic,2026-05-12T00:16:00Z,"[""pr"", ""ak"", ""uu""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 9, ""magnitudLocal"": 5.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 215, ""magnitudLocal"": 4.8}, {""codigo"": ""II.KIV"", ""distanciaKm"": 233, ""magnitudLocal"": 5.1}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 133, ""magnitudLocal"": 4.9}]","{""type"": ""Point"", ""coordinates"": [-148.900905, 18.843441]}"
ak600000198,3.5,mw,"Mexico City, Mexico",534.7,False,pr,green,2649,reviewed,2026-05-15T13:03:00Z,"[""uu""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 134, ""magnitudLocal"": 3.3}, {""codigo"": ""II.KIV"", ""distanciaKm"": 237, ""magnitudLocal"": 3.9}]","{""type"": ""Point"", ""coordinates"": [-153.361058, 49.879071]}"
ak600000199,3.6,mww,"Santiago, Chile",232.9,False,nc,orange,870,reviewed,2026-07-12T17:21:00Z,"[""hv"", ""ak"", ""pr""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 40, ""magnitudLocal"": 3.6}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 206, ""magnitudLocal"": 3.3}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 60, ""magnitudLocal"": 3.2}]","{""type"": ""Point"", ""coordinates"": [-153.748979, 12.842021]}"
ak600000200,2.5,mwr,"Wellington, New Zealand",312.2,False,ci,,3572,reviewed,2026-01-01T15:09:00Z,"[""uu"", ""ak"", ""nc""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 141, ""magnitudLocal"": 2.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 205, ""magnitudLocal"": 2.6}]","{""type"": ""Point"", ""coordinates"": [-98.695137, -20.803703]}"
ak600000201,6.0,ml,"Mexico City, Mexico",545.9,False,pr,,1564,reviewed,2026-09-19T08:33:00Z,"[""ci"", ""ak"", ""hv""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 210, ""magnitudLocal"": 5.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 192, ""magnitudLocal"": 6.0}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 46, ""magnitudLocal"": 6.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 108, ""magnitudLocal"": 5.7}]","{""type"": ""Point"", ""coordinates"": [-4.858725, 69.338548]}"
ak600000202,4.0,mwr,"Wellington, New Zealand",132.7,False,pr,,4395,automatic,2026-06-23T15:49:00Z,"[""nc"", ""us"", ""ak""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 37, ""magnitudLocal"": 4.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 260, ""magnitudLocal"": 4.0}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 13, ""magnitudLocal"": 3.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 177, ""magnitudLocal"": 4.3}, {""codigo"": ""II.PFO"", ""distanciaKm"": 212, ""magnitudLocal"": 3.6}]","{""type"": ""Point"", ""coordinates"": [-166.72404, -64.513715]}"
ak600000203,5.7,mwr,"Tokyo, Japan",329.9,False,uu,,871,automatic,2026-04-06T01:18:00Z,"[""nc"", ""uu""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 30, ""magnitudLocal"": 6.1}, {""codigo"": ""II.KIV"", ""distanciaKm"": 238, ""magnitudLocal"": 5.8}]","{""type"": ""Point"", ""coordinates"": [-100.593891, 54.801636]}"
ak600000204,3.9,mw,"Tokyo, Japan",568.1,False,ak,,2243,automatic,2026-08-25T02:24:00Z,"[""us"", ""pr""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 169, ""magnitudLocal"": 4.2}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 28, ""magnitudLocal"": 4.0}]","{""type"": ""Point"", ""coordinates"": [-46.826156, -60.298897]}"
ak600000205,2.4,ml,"Santiago, Chile",407.4,False,us,,962,automatic,2026-10-01T21:21:00Z,"[""hv"", ""nc"", ""pr""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 13, ""magnitudLocal"": 2.8}, {""codigo"": ""II.KIV"", ""distanciaKm"": 8, ""magnitudLocal"": 1.9}, {""codigo"": ""II.KIV"", ""distanciaKm"": 150, ""magnitudLocal"": 2.3}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 69, ""magnitudLocal"": 2.1}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 272, ""magnitudLocal"": 2.4}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 94, ""magnitudLocal"": 2.5}, {""codigo"": ""II.PFO"", ""distanciaKm"": 97, ""magnitudLocal"": 2.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 159, ""magnitudLocal"": 2.2}]","{""type"": ""Point"", ""coordinates"": [-101.060592, 48.659631]}"
ak600000206,5.8,ml,"Wellington, New Zealand",193.6,False,nc,,950,automatic,2026-12-12T10:57:00Z,"[""pr""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 86, ""magnitudLocal"": 6.0}, {""codigo"": ""II.PFO"", ""distanciaKm"": 32, ""magnitudLocal"": 5.9}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 112, ""magnitudLocal"": 5.7}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 237, ""magnitudLocal"": 5.3}, {""codigo"": ""II.PFO"", ""distanciaKm"": 280, ""magnitudLocal"": 5.5}]","{""type"": ""Point"", ""coordinates"": [-19.864479, 14.35712]}"
ak600000207,3.9,mb,"Santiago, Chile",523.0,False,nc,,3727,automatic,2026-03-22T04:42:00Z,"[""hv"", ""us""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 55, ""magnitudLocal"": 3.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 107, ""magnitudLocal"": 3.8}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 42, ""magnitudLocal"": 3.9}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 32, ""magnitudLocal"": 4.3}]","{""type"": ""Point"", ""coordinates"": [-15.213531, -55.052114]}"
ak600000208,3.4,mwr,"Santiago, Chile",188.9,False,ak,,3372,reviewed,2026-02-13T10:29:00Z,"[""nc""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 61, ""magnitudLocal"": 3.8}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 219, ""magnitudLocal"": 3.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 117, ""magnitudLocal"": 3.8}, {""codigo"": ""GE.STU"", ""distanciaKm"": 92, ""magnitudLocal"": 3.5}]","{""type"": ""Point"", ""coordinates"": [-9.543963, -6.702675]}"
ak600000209,0.6,ml,"Mexico City, Mexico",299.7,False,us,,1087,reviewed,2026-11-13T05:02:00Z,"[""us"", ""pr""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 81, ""magnitudLocal"": 1.0}, {""codigo"": ""II.PFO"", ""distanciaKm"": 218, ""magnitudLocal"": 1.1}, {""codigo"": ""II.PFO"", ""distanciaKm"": 245, ""magnitudLocal"": 0.8}, {""codigo"": ""II.PFO"", ""distanciaKm"": 222, ""magnitudLocal"": 0.6}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 55, ""magnitudLocal"": 0.6}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 47, ""magnitudLocal"": 0.7}]","{""type"": ""Point"", ""coordinates"": [179.622597, -87.13257]}"
ak600000210,5.9,mww,"Jakarta, Indonesia",113.3,False,pr,,4443,automatic,2026-01-18T18:39:00Z,"[""ak"", ""nc"", ""hv""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 75, ""magnitudLocal"": 6.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 99, ""magnitudLocal"": 6.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 242, ""magnitudLocal"": 6.1}, {""codigo"": ""II.PFO"", ""distanciaKm"": 41, ""magnitudLocal"": 5.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 276, ""magnitudLocal"": 5.4}]","{""type"": ""Point"", ""coordinates"": [84.873883, -80.133898]}"
ak600000211,8.1,mb,"Athens, Greece",472.3,False,hv,,2190,reviewed,2026-09-24T05:09:00Z,"[""ak"", ""uu""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 192, ""magnitudLocal"": 8.0}, {""codigo"": ""II.KIV"", ""distanciaKm"": 292, ""magnitudLocal"": 8.3}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 75, ""magnitudLocal"": 8.6}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 281, ""magnitudLocal"": 7.7}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 112, ""magnitudLocal"": 8.4}]","{""type"": ""Point"", ""coordinates"": [-45.78704, -8.566083]}"
ak600000212,4.5,mb,"Granada, Spain",580.7,False,hv,,3412,automatic,2026-08-01T19:41:00Z,"[""hv"", ""ci""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 38, ""magnitudLocal"": 4.2}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 49, ""magnitudLocal"": 4.1}, {""codigo"": ""GE.STU"", ""distanciaKm"": 152, ""magnitudLocal"": 5.0}, {""codigo"": ""II.KIV"", ""distanciaKm"": 60, ""magnitudLocal"": 4.2}, {""codigo"": ""II.KIV"", ""distanciaKm"": 80, ""magnitudLocal"": 4.5}]","{""type"": ""Point"", ""coordinates"": [-20.210381, 26.043199]}"
ak600000213,2.8,mw,"Wellington, New Zealand",44.2,False,us,,1317,reviewed,2026-09-02T13:52:00Z,"[""us""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 172, ""magnitudLocal"": 2.8}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 239, ""magnitudLocal"": 2.6}, {""codigo"": ""GE.STU"", ""distanciaKm"": 161, ""magnitudLocal"": 2.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 121, ""magnitudLocal"": 2.8}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 29, ""magnitudLocal"": 2.4}]","{""type"": ""Point"", ""coordinates"": [122.159404, 34.714668]}"
ak600000214,5.8,mb,"Wellington, New Zealand",107.5,False,hv,,1278,automatic,2026-08-19T13:26:00Z,"[""nc"", ""uu"", ""hv""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 230, ""magnitudLocal"": 5.6}, {""codigo"": ""GE.STU"", ""distanciaKm"": 110, ""magnitudLocal"": 5.9}, {""codigo"": ""II.PFO"", ""distanciaKm"": 167, ""magnitudLocal"": 6.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 195, ""magnitudLocal"": 5.7}, {""codigo"": ""GE.STU"", ""distanciaKm"": 278, ""magnitudLocal"": 5.6}, {""codigo"": ""II.PFO"", ""distanciaKm"": 212, ""magnitudLocal"": 6.2}]","{""type"": ""Point"", ""coordinates"": [53.007823, -36.799764]}"
ak600000215,7.7,mww,"Santiago, Chile",678.7,False,ci,red,2603,automatic,2026-04-18T02:28:00Z,"[""hv"", ""ci"", ""us""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 178, ""magnitudLocal"": 7.9}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 25, ""magnitudLocal"": 7.3}, {""codigo"": ""II.KIV"", ""distanciaKm"": 162, ""magnitudLocal"": 7.2}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 233, ""magnitudLocal"": 7.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 33, ""magnitudLocal"": 7.8}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 274, ""magnitudLocal"": 7.4}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 105, ""magnitudLocal"": 7.2}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 49, ""magnitudLocal"": 8.2}]","{""type"": ""Point"", ""coordinates"": [77.746958, -13.024714]}"
ak600000216,3.6,mwr,"Wellington, New Zealand",8.6,False,pr,,4652,automatic,2026-11-21T11:00:00Z,"[""us""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 115, ""magnitudLocal"": 3.8}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 217, ""magnitudLocal"": 3.9}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 88, ""magnitudLocal"": 3.9}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 217, ""magnitudLocal"": 3.2}, {""codigo"": ""II.KIV"", ""distanciaKm"": 78, ""magnitudLocal"": 3.3}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 273, ""magnitudLocal"": 4.1}, {""codigo"": ""II.KIV"", ""distanciaKm"": 197, ""magnitudLocal"": 3.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 144, ""magnitudLocal"": 3.5}]","{""type"": ""Point"", ""coordinates"": [119.62214, -37.89663]}"
ak600000217,4.4,ml,"Athens, Greece",576.0,False,nc,,3936,reviewed,2026-12-26T19:01:00Z,"[""pr"", ""uu""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 119, ""magnitudLocal"": 3.9}, {""codigo"": ""II.PFO"", ""distanciaKm"": 83, ""magnitudLocal"": 4.2}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 68, ""magnitudLocal"": 4.6}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 218, ""magnitudLocal"": 4.1}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 19, ""magnitudLocal"": 4.0}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 257, ""magnitudLocal"": 4.9}]","{""type"": ""Point"", ""coordinates"": [-8.625343, 34.964118]}"
ak600000218,1.5,mb,"Athens, Greece",358.8,False,uu,green,2590,reviewed,2026-04-29T13:57:00Z,"[""pr"", ""uu""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 79, ""magnitudLocal"": 1.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 187, ""magnitudLocal"": 1.2}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 189, ""magnitudLocal"": 1.4}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 29, ""magnitudLocal"": 1.3}, {""codigo"": ""II.KIV"", ""distanciaKm"": 268, ""magnitudLocal"": 1.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 53, ""magnitudLocal"": 1.6}]","{""type"": ""Point"", ""coordinates"": [67.804791, -72.749986]}"
ak600000219,5.1,ml,"Tokyo, Japan",576.3,True,us,,1054,automatic,2026-09-29T14:53:00Z,"[""us"", ""hv"", ""uu""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 215, ""magnitudLocal"": 4.9}, {""codigo"": ""GE.STU"", ""distanciaKm"": 57, ""magnitudLocal"": 4.8}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 101, ""magnitudLocal"": 5.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 218, ""magnitudLocal"": 5.1}, {""codigo"": ""II.KIV"", ""distanciaKm"": 64, ""magnitudLocal"": 5.4}, {""codigo"": ""II.PFO"", ""distanciaKm"": 250, ""magnitudLocal"": 4.9}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 76, ""magnitudLocal"": 5.4}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 93, ""magnitudLocal"": 5.3}]","{""type"": ""Point"", ""coordinates"": [-104.457238, 86.599722]}"
ak600000220,3.9,mwr,"Santiago, Chile",534.1,False,nc,,4671,automatic,2026-12-19T14:58:00Z,"[""uu""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 26, ""magnitudLocal"": 3.6}, {""codigo"": ""II.PFO"", ""distanciaKm"": 267, ""magnitudLocal"": 4.0}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 65, ""magnitudLocal"": 4.3}, {""codigo"": ""II.PFO"", ""distanciaKm"": 38, ""magnitudLocal"": 3.7}, {""codigo"": ""II.PFO"", ""distanciaKm"": 54, ""magnitudLocal"": 4.2}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 107, ""magnitudLocal"": 3.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 19, ""magnitudLocal"": 3.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 183, ""magnitudLocal"": 3.8}]","{""type"": ""Point"", ""coordinates"": [28.128124, -87.482824]}"
ak600000221,2.2,mwr,"Aleutian Islands, Alaska",134.2,False,ci,yellow,2959,reviewed,2026-01-04T03:39:00Z,"[""pr"", ""ak"", ""uu""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 114, ""magnitudLocal"": 2.6}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 192, ""magnitudLocal"": 2.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 230, ""magnitudLocal"": 2.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 97, ""magnitudLocal"": 2.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 222, ""magnitudLocal"": 1.9}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 213, ""magnitudLocal"": 1.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 68, ""magnitudLocal"": 2.2}]","{""type"": ""Point"", ""coordinates"": [-61.878453, -69.169931]}"
ak600000222,2.8,mww,"Tokyo, Japan",420.3,False,ci,orange,3588,automatic,2026-11-20T06:41:00Z,"[""us""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 153, ""magnitudLocal"": 3.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 101, ""magnitudLocal"": 3.2}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 193, ""magnitudLocal"": 2.5}]","{""type"": ""Point"", ""coordinates"": [-37.867874, 35.106681]}"
ak600000223,8.3,mwr,"Jakarta, Indonesia",519.0,False,uu,,3278,reviewed,2026-09-22T20:17:00Z,"[""pr"", ""nc""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 107, ""magnitudLocal"": 8.4}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 67, ""magnitudLocal"": 8.0}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 260, ""magnitudLocal"": 8.1}]","{""type"": ""Point"", ""coordinates"": [162.049974, 87.754176]}"
ak600000224,4.6,mwr,"Wellington, New Zealand",103.2,False,uu,,3817,automatic,2026-12-23T07:51:00Z,"[""pr"", ""ci""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 73, ""magnitudLocal"": 4.1}, {""codigo"": ""II.PFO"", ""distanciaKm"": 39, ""magnitudLocal"": 4.6}, {""codigo"": ""II.PFO"", ""distanciaKm"": 96, ""magnitudLocal"": 4.5}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 83, ""magnitudLocal"": 4.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 44, ""magnitudLocal"": 4.8}]","{""type"": ""Point"", ""coordinates"": [-3.50987, -42.900251]}"
ak600000225,3.2,mww,"Tokyo, Japan",601.8,False,nc,orange,4018,reviewed,2026-01-24T00:13:00Z,"[""nc"", ""us""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 201, ""magnitudLocal"": 3.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 231, ""magnitudLocal"": 3.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 95, ""magnitudLocal"": 3.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 89, ""magnitudLocal"": 3.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 164, ""magnitudLocal"": 3.4}]","{""type"": ""Point"", ""coordinates"": [2.406618, -19.550732]}"
